部門 問題
民政司 申請禮儀師證書的資格？申請時應繳驗的文件有哪些？如何提出申請？
民政司 一定要有禮儀師證照才能從事殯葬工作嗎？
民政司 喪禮服務技能檢定考試內容、報名時間與考試時間？
民政司 如何申請殯葬禮儀服務業許可？
民政司 禮儀師能否成立「禮儀師公會」或「禮儀師工會」？
民政司 誰是遊說法所規範的被遊說者？
民政司 哪裡可以查詢到各機關遊說案件統計情形？
民政司 哪裡可以查詢到被遊說者所屬機關專責單位及人員資訊？
民政司 內政部【電子輓額平台】建置目的及使用方式
民政司 內政部【電子輓額平台】何時啟用?
民政司 內政部有【電子輓額平台】嗎?
民政司 如何申請電子輓額？
民政司 商行捐獻政治獻金注意事項為何?
民政司 如何申請政黨證書補發?
民政司 我國政黨設立概況如何？
民政司 如何辦理政黨負責人改選?
民政司 如何申請政黨黨址異動?
民政司 有關逝世者得於靈柩覆蓋國旗之條件？
民政司 申請國旗覆蓋靈柩應附表件為何？
民政司 有關申請褒揚之要件為何？
民政司 國旗下半旗之時機為何？
民政司 下半旗的方式為何？
民政司 有關民間團體如何申請推動禮制研究及國民禮儀活動補助?
民政司 有關建議彈性調整放假。
民政司 外籍研修宗教教義人士來電申訴其研修機構相關問題
民政司 應放假之紀念日及節日有哪些？
民政司 紀念日及節日逢例假日是否補假？
民政司 若親人在國外不幸身故，遺體要如何處理運回台灣?
民政司 民眾可以向哪些單位推薦參加孝行楷模選拔?
民政司 孝行獎審查作業流程
民政司 孝行獎選拔標準
民政司 孝行獎選拔的推薦期限
民政司 禮儀師證書有效期間6年，如要換證，要修畢30小時的禮儀師教育訓練，如果禮儀師想知道自己已經取得的禮儀師專業教育訓練時數有多少如何查詢?
民政司 有業者表示願意仲介納骨塔位賣方，請問有無問題?
民政司 年滿18歲的國民，除了具有公民投票之投票權以外，有無公職人員選舉之投票權？
民政司 候選人登記參選是否應繳納保證金？如何繳納？
民政司 村（里）長是否領有薪資
民政司 政黨為何應向內政部申報財務？
民政司 如何查詢全國性宗教財團法人相關資料
民政司 全國性宗教財團法人倘有會計相關問題，是否有專業諮詢專線
民政司 寺廟負責人是否有國籍之限制？
民政司 寺廟或宗教性質法人欲依地籍清理條例第35條規定申報清理神祇、未依法登記之寺廟或宗教團體名義登記之土地，應檢具那些文件？
民政司 申請公所辦公廳舍耐震能力評估、補強及拆除重建補助計畫
民政司 申請村（里）集會所（活動中心）耐震能力評估、補強及拆除重建補助計畫
民政司 請問村(里)長是否可以兼職?是否適用公務員服務法?
民政司 請問議員、代表是否可以兼職?
民政司 村（里）長定位為何？是否為地方民意代表？
民政司 直轄市長/議員、縣（市）長/議員、鄉（鎮、市、區）長/代表及村（里）長解職規定為何？
民政司 建議現行縣(市)進行合併?(例如嘉義縣市、新竹縣市等)
民政司 建議中央部會或首都遷往中南部。
民政司 請問如何查詢宗教相關的知識？
民政司 公職人員罷免案之提議、連署、投票門檻為何？
民政司 內政部統籌招標的村里長團保提供什麼保障？
民政司 來臺傳教弘法應該向哪個機關提出申請？
民政司 向外館申請傳教弘法簽證時，被外館要求出具內政部之同意函，請問這份同意函如何申請？
民政司 請問廟會活動燃放鞭炮沒有節制，燒香燒金污染空氣，政府會怎麼處理?
民政司 申請土地變更編定作宗教使用之興辦事業計畫，應向何機關提出？
民政司 受理神明會土地申報之機關為何？
民政司 111年春節放假幾天?
民政司 直轄市長、縣（市）長、鄉（鎮、市）長如何請假？由誰同意？
民政司 議會、代表會開會情形是否要公開？不公開如何處理？
民政司 議員服務態度或品質不佳可否解職？
民政司 什麼人可以代理山地鄉鄉長和直轄市山地原住民區區長？
民政司 什麼人可以代理村里長？
民政司 村里長服務態度不佳如何處理?
民政司 村里長可直接與中國大陸團體簽約締結友好社區嗎?
民政司 地方政府如何辦理結盟事宜？
民政司 宗教性財團法人是否適用財團法人法之規範？
民政司 非宗教性之財團法人是否可依財團法人法規定，改隸為宗教性財團法人？
民政司 如何申請成立全國性宗教財團法人？
民政司 全國性宗教財團法人辦理董(監)事改選，須檢附哪些文件報內政部核備？
民政司 全國性宗教財團法人辦理財產處分【包含動產處分（含拆除）、自建、合建、土地合併分割及都市更新等】，須檢附哪些文件報內政部核備？
民政司 全國性宗教財團法人申報年度預算及決算之規定為何？
民政司 非中華民國國籍之人士，得否擔任全國性宗教財團法人董事長及董(監)事？
民政司 如何索取祭祀公業解釋函令彙編？
民政司 如何尋找全國性宗教財團法人相關重要法令及函釋？
民政司 詢問居家檢疫問題該找誰？
民政司 公職人員罷免案的連署期間為何？
民政司 遊說法宣導說明資料如何查詢？
民政司 受委託進行遊說者備案資料如何查詢？
民政司 內政部補助地方政府辦理居家檢疫者追蹤確認及健康關懷作業費，哪些人可以領？
民政司 內政部補助地方政府辦理居家檢疫者追蹤確認及健康關懷作業費金額為何？
民政司 如何從國外聯絡詢問居家檢疫相關事宜？
民政司 請問如何查詢英語友善寺廟的資訊？
民政司 請問該如何查閱各年度政黨財務報表？
民政司 請問COVID-19防疫期間政黨集會應注意事項為何？
民政司 申請寺廟設立登記須備具哪些文件？
民政司 辦理宗教活動可以向內政部申請補助嗎？
民政司 目前全國性宗教財團法人共有幾家？
民政司 如何洽詢祭祀公業申報或祭祀公業及祭祀公業法人變更相關事項？
民政司 推薦孝行獎應檢附文件
民政司 國旗覆蓋靈柩覆旗人員有無規定？
民政司 退役軍人生前依陸海空軍勳賞條例獲頒忠勤勳章，家屬申請國旗覆蓋靈柩的程序?
民政司 因應嚴重特殊傳染性肺炎疫情期間，地方立法機關可否採視訊會議開會？
民政司 全國村(里)數量
民政司 全國鄉(鎮、市、區)數量
民政司 擔任鄰長之資格條件？
民政司 村(里)長未妥善處理里內事務有何監督方式？
民政司 如何查詢防疫旅館名單？
民政司 安心即時上工人員可否領取居家檢疫關懷作業費？
民政司 如何查詢鄉（鎮、市、區）長的姓名、辦公地址及聯絡電話等資料？
民政司 如何查詢直轄市長、縣（市）長的姓名、辦公地址及聯絡電話等資料？
民政司 如何查詢各村里長姓名、辦公地址及聯絡電話等資料？
民政司 全國孝行獎表揚典禮的辦理時間
民政司 目前宗教場所、宗教集會活動防疫規範為何?(自111年4月29日起)
合作及人民團體司籌備處 已立案的全國性社會團體，須報送那些資料給內政部？
合作及人民團體司籌備處 協會已遷移他處卻未變更原登記會址，原會址所有權人如何申請異動以維護自身權益？
合作及人民團體司籌備處 協會報送的資料，都沒有回應，我要如何查詢案件處理進度？
合作及人民團體司籌備處 人民團體是否可以以視訊會議方式進行開會等相關事宜？
合作及人民團體司籌備處 人民團體召開會員（會員代表）大會、理監事會及報送會議紀錄之程序及規定？
合作及人民團體司籌備處 人民團體主管機關與目的事業主管機關究何所指？
合作及人民團體司籌備處 人民團體會員（會員代表）除名原因及程序？
合作及人民團體司籌備處 人民團體會員（會員代表）出會原因？
合作及人民團體司籌備處 人民團體會員（會員代表）有那些權利？
合作及人民團體司籌備處 人民團體會員（會員代表）大會決議額數之規定？
合作及人民團體司籌備處 人民團體本屆理事、監事選出後倘未及在會員大會當日召開理事會議、監事會議時，如何處理？會員（會員代表）大會會議通知倘未載明召開理事會議、監事會議時，可否於會員（會員代表）大會當日召開理事會、監事會？
合作及人民團體司籌備處 人民團體有違反法令、章程或妨害公益情事者，主管機關得為何種處分？
合作及人民團體司籌備處 人民團體應予解散之原因為何？
合作及人民團體司籌備處 人民團體經主管機關限期整理後，理監事職權及遴選整理小組成員之規定？
合作及人民團體司籌備處 人民團體限期整理之要件為何？
合作及人民團體司籌備處 人民團體經主管機關限期整理後，整理小組之任務為何？限期整理中可否吸收新會員？
合作及人民團體司籌備處 人民團體不能依規定召開會員（會員代表）大會、理監事會時如何處理？
合作及人民團體司籌備處 常務理監事會議效力為何？
合作及人民團體司籌備處 如何變更會址？
合作及人民團體司籌備處 理事長任期屆滿，如何變更會址？
合作及人民團體司籌備處 人民團體會址有無區域限制？
合作及人民團體司籌備處 會員或發起人之住宅可否作為會址？
合作及人民團體司籌備處 發起人會議需要1/2以上人數到場開會，若發起人無法到場，可否寫委任狀或委任書？
